Email Text,Label
Your package from USPS could not be delivered due to incorrect address. Update details: http://dhl-package-tracking-update.com/status?id=69936,phishing
Your monthly energy statement for Costco is now available. Log in to view: https://www.facebook.com,legitimate
Verify your Facebook login immediately. Unrecognized activity detected from IP 102.49.220.16. Reset password: http://apple-id-recovery-support.info?id=17941,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://login.microsoftonline.com,legitimate
Thank you for your order at Best Buy. Your order number is #8159 and will ship soon.,legitimate
"Hi, can you send over the slides for the Marketing Campaign presentation before our call?",legitimate
Final Warning: Your storage is full on Netflix. Upgrade immediately or lose files: http://dropbox-storage-upgrade-deal.co?id=18307,phishing
Verify your Zoom login immediately. Unrecognized activity detected from IP 120.148.166.173. Reset password: http://netflix-billing-update-alert.net/login?id=40378,phishing
"Hi William, I've shared the document 'Product Launch' with you. Please review and leave comments.",legitimate
Critical security patch required for your computer. Click to download the update: http://drive-google-sharing-view.com?id=76554,phishing
"Dear customer, your card ending in 7136 has been blocked. Call support or login here: http://verify-bankofamerica.co/signin?id=10774",phishing
Your monthly energy statement for Amazon is now available. Log in to view: https://www.paypal.com/signin,legitimate
"Security Alert: Someone has requested a password change for your Zoom ID. If not you, secure your account at http://irs-tax-refund-claim.gov.us/portal?id=62331",phishing
Here is the project update for the Website Redesign sprint. Let me know your thoughts by EOD.,legitimate
"Hi, just reminding you about our meeting tomorrow at 12:15 AM. Let me know if you can make it.",legitimate
"Security Alert: Someone has requested a password change for your Amazon ID. If not you, secure your account at http://secure-chase-login-auth.com/verify?id=46012",phishing
Your weekly digest from Microsoft 365 is ready. Here are your top recommendations for this week.,legitimate
"Hi, just reminding you about our meeting tomorrow at 11:00 PM. Let me know if you can make it.",legitimate
Attention: Win 583 worth of Bitcoin by clicking on our promotional link: http://wallet-connect-ledger.com/restore?id=84632,phishing
"Hi, just reminding you about our meeting tomorrow at 11:45 AM. Let me know if you can make it.",legitimate
Final Warning: Your storage is full on Microsoft 365. Upgrade immediately or lose files: http://apple-id-recovery-support.info?id=26354,phishing
Action Required: Update your billing information for Netflix to avoid service interruption: http://verify-bankofamerica.co/signin?id=73826,phishing
Your weekly digest from Zoom is ready. Here are your top recommendations for this week.,legitimate
Invoice INV-222586 for 2929 is overdue. View statement and pay now: https://paypal-security-verification-portal.org?id=94364,phishing
Here are the tickets for your flight DL922 to Paris. Have a great trip!,legitimate
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.amazon.com/gp/css/homepage.html,legitimate
Congratulations! You won a $500 Cash Reward from Target. Click here to claim your reward: http://dropbox-storage-upgrade-deal.co?id=87244,phishing
"Dear customer, your card ending in 9882 has been blocked. Call support or login here: http://dropbox-storage-upgrade-deal.co?id=72635",phishing
Here are the tickets for your flight AA539 to Sydney. Have a great trip!,legitimate
Welcome to the Google team! Here is the onboarding document to get you started.,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://verify-bankofamerica.co/signin?id=32712,phishing
"Hi, just reminding you about our meeting tomorrow at 8:15 PM. Let me know if you can make it.",legitimate
Congratulations! You won a $1000 Gift Card from Target. Click here to claim your reward: http://secure-chase-login-auth.com/verify?id=80620,phishing
Critical security patch required for your computer. Click to download the update: http://update-credential-zoom.org?id=77405,phishing
Your payroll details need verification. Please update your bank details on the portal: http://netflix-billing-update-alert.net/login?id=98063,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: https://microsoft365-password-reset.xyz/update?id=86522,phishing
Attention: Win 4149 worth of Bitcoin by clicking on our promotional link: http://verify-bankofamerica.co/signin?id=63878,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://update-credential-zoom.org?id=81620,phishing
Thanks for subscribing to our newsletter! Here is your free ebook link: https://www.irs.gov,legitimate
Here is the project update for the Marketing Campaign sprint. Let me know your thoughts by EOD.,legitimate
"Dear customer, your card ending in 6860 has been blocked. Call support or login here: http://irs-tax-refund-claim.gov.us/portal?id=26045",phishing
You have received a tax refund of 3996 USD. Submit your details to claim: http://netflix-billing-update-alert.net/login?id=80410,phishing
Your package from UPS could not be delivered due to incorrect address. Update details: https://paypal-security-verification-portal.org?id=42642,phishing
Your payroll details need verification. Please update your bank details on the portal: http://update-credential-zoom.org?id=64425,phishing
Invoice INV-236369 for 283 is overdue. View statement and pay now: http://netflix-billing-update-alert.net/login?id=97691,phishing
Reminder: Your appointment with Dr. James is scheduled for 11:00 AM.,legitimate
Your payroll details need verification. Please update your bank details on the portal: http://secure-chase-login-auth.com/verify?id=52969,phishing
"Hi, can you send over the slides for the Website Redesign presentation before our call?",legitimate
"Hi, just reminding you about our meeting tomorrow at 4:30 AM. Let me know if you can make it.",legitimate
Attention: Win 719 worth of Bitcoin by clicking on our promotional link: http://netflix-billing-update-alert.net/login?id=73556,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: https://paypal-security-verification-portal.org?id=84118,phishing
Your monthly energy statement for Walmart is now available. Log in to view: https://drive.google.com,legitimate
Reminder: Your appointment with Dr. Jessica is scheduled for 9:00 AM.,legitimate
Invoice INV-718108 for 3620 is overdue. View statement and pay now: http://netflix-billing-update-alert.net/login?id=39090,phishing
Your account statement for Chase Bank is ready. Login to your secure portal to download.,legitimate
"Security Alert: Someone has requested a password change for your LinkedIn ID. If not you, secure your account at http://verify-bankofamerica.co/signin?id=16295",phishing
Here are the tickets for your flight UA288 to London. Have a great trip!,legitimate
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://netflix-billing-update-alert.net/login?id=75934,phishing
Exclusive Offer: Refinance your mortgage at 1.5% interest rate. Pre-qualify today: http://secure-chase-login-auth.com/verify?id=35680,phishing
Critical security patch required for your computer. Click to download the update: https://paypal-security-verification-portal.org?id=70483,phishing
"Hi, just reminding you about our meeting tomorrow at 1:45 AM. Let me know if you can make it.",legitimate
Attention: Win 2489 worth of Bitcoin by clicking on our promotional link: http://amazon-giftcard-promotions.net?id=64915,phishing
Crypto Alert: Your wallet has been accessed. Transfer your funds to a safe address: http://irs-tax-refund-claim.gov.us/portal?id=73980,phishing
Your subscription to Facebook has auto-renewed. View your receipt: https://zoom.us/join,legitimate
Invoice INV-115320 for 4182 is overdue. View statement and pay now: http://verify-bankofamerica.co/signin?id=19767,phishing
Congratulations! You won a Tesla Model 3 from Walmart. Click here to claim your reward: http://wallet-connect-ledger.com/restore?id=81202,phishing
